,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,extended_entities,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,query
0,Tue Mar 15 15:24:19 +0000 2022,1503753970409484288,1503753970409484288,"RT @Dionysus_Klima: 👀
""Acquire, manage, and expand the market for digital carbon. The fund will be a mix of Digital Assets (80%) and Carbon…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dionysus_Klima', 'name': 'Dionysus', 'id': 1442423792978960398, 'id_str': '1442423792978960398', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",,,,,,"{'id': 2188488030, 'id_str': '2188488030', 'name': 'Corrado Topi', 'screen_name': 'CorradoTopi', 'location': 'Inbetween EU and Asia ..', 'description': 'System scientist. Economics and finance for sustainable climate smart policy- and decision-making. Active since 2020. View my own.', 'url': 'https://t.co/P05aylObgD', 'entities': {'url': {'urls': [{'url': 'https://t.co/P05aylObgD', 'expanded_url': 'https://www.york.ac.uk/igdc/people/corradotopi/', 'display_url': 'york.ac.uk/igdc/people/co…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1066, 'friends_count': 572, 'listed_count': 60, 'created_at': 'Mon Nov 11 14:34:08 +0000 2013', 'favourites_count': 3761, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 25812, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1050765056437309441/NNv1btZ-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1050765056437309441/NNv1btZ-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2188488030/1583773638', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Mar 09 15:39:32 +0000 2022', 'id': 1501583473408102403, 'id_str': '1501583473408102403', 'full_text': '👀\n""Acquire, manage, and expand the market for digital carbon. The fund will be a mix of Digital Assets (80%) and Carbon Streaming projects (20%)...""\nhttps://t.co/GwdDPeFtE6 \n#DeFi #ReFi #climatefinance \n@KlimaDAO @C3_ReFi @ToucanProtocol @regen_network @MCO2token https://t.co/pIc2Md9CK5', 'truncated': False, 'display_text_range': [0, 263], 'entities': {'hashtags': [{'text': 'DeFi', 'indices': [174, 179]}, {'text': 'ReFi', 'indices': [180, 185]}, {'text': 'climatefinance', 'indices': [186, 201]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KlimaDAO', 'name': 'KlimaDAO (🌳,🌳)', 'id': 1400139779480731651, 'id_str': '1400139779480731651', 'indices': [203, 212]}, {'screen_name': 'C3_ReFi', 'name': 'C3', 'id': 1479386519718744067, 'id_str': '1479386519718744067', 'indices': [213, 221]}, {'screen_name': 'ToucanProtocol', 'name': 'Toucan Protocol (is hiring!)', 'id': 1236588367267102720, 'id_str': '1236588367267102720', 'indices': [222, 237]}, {'screen_name': 'regen_network', 'name': 'Regen Network (Hiring!)', 'id': 925006951926390784, 'id_str': '925006951926390784', 'indices': [238, 252]}, {'screen_name': 'MCO2token', 'name': 'MCO2Token', 'id': 1277369589115076620, 'id_str': '1277369589115076620', 'indices': [253, 263]}], 'urls': [{'url': 'https://t.co/GwdDPeFtE6', 'expanded_url': 'https://www.confluenceanalytics.com/digital-carbon', 'display_url': 'confluenceanalytics.com/digital-carbon', 'indices': [149, 172]}], 'media': [{'id': 1501581956592640001, 'id_str': '1501581956592640001', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'url': 'https://t.co/pIc2Md9CK5', 'display_url': 'pic.twitter.com/pIc2Md9CK5', 'expanded_url': 'https://twitter.com/Dionysus_Klima/status/1501583473408102403/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 935, 'h': 622, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 935, 'h': 622, 'resize': 'fit'}, 'small': {'w': 680, 'h': 452, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1501581956592640001, 'id_str': '1501581956592640001', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'url': 'https://t.co/pIc2Md9CK5', 'display_url': 'pic.twitter.com/pIc2Md9CK5', 'expanded_url': 'https://twitter.com/Dionysus_Klima/status/1501583473408102403/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 935, 'h': 622, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 935, 'h': 622, 'resize': 'fit'}, 'small': {'w': 680, 'h': 452, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1442423792978960398, 'id_str': '1442423792978960398', 'name': 'Dionysus', 'screen_name': 'Dionysus_Klima', 'location': '', 'description': '@klimaDAO #climatefinance #DeFi', 'url': 'https://t.co/RdGIVfRGGq', 'entities': {'url': {'urls': [{'url': 'https://t.co/RdGIVfRGGq', 'expanded_url': 'https://klimadao.finance/', 'display_url': 'klimadao.finance', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4981, 'friends_count': 65, 'listed_count': 91, 'created_at': 'Mon Sep 27 09:40:12 +0000 2021', 'favourites_count': 525, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 228, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1447646010973507593/NEdfp6fX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1447646010973507593/NEdfp6fX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1442423792978960398/1635150589', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 26, 'favorite_count': 106, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,26,0.0,False,False,en,,,,,,$BCT
1,Tue Mar 15 15:23:39 +0000 2022,1503753801685245958,1503753801685245958,"RT @Dionysus_Klima: 👀
""Acquire, manage, and expand the market for digital carbon. The fund will be a mix of Digital Assets (80%) and Carbon…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dionysus_Klima', 'name': 'Dionysus', 'id': 1442423792978960398, 'id_str': '1442423792978960398', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1202888929969672192, 'id_str': '1202888929969672192', 'name': 'Dr.XRP👁👁 RicFlare🗣', 'screen_name': 'DoctorXrp101', 'location': '🌳', 'description': ""I'm Only Here To Supersede My Successors... #MoneyDontSleep💰"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 788, 'friends_count': 1702, 'listed_count': 3, 'created_at': 'Fri Dec 06 09:54:36 +0000 2019', 'favourites_count': 1966, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2530, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1460671767484248066/AamZJVsD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1460671767484248066/AamZJVsD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1202888929969672192/1614293036', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Mar 09 15:39:32 +0000 2022', 'id': 1501583473408102403, 'id_str': '1501583473408102403', 'full_text': '👀\n""Acquire, manage, and expand the market for digital carbon. The fund will be a mix of Digital Assets (80%) and Carbon Streaming projects (20%)...""\nhttps://t.co/GwdDPeFtE6 \n#DeFi #ReFi #climatefinance \n@KlimaDAO @C3_ReFi @ToucanProtocol @regen_network @MCO2token https://t.co/pIc2Md9CK5', 'truncated': False, 'display_text_range': [0, 263], 'entities': {'hashtags': [{'text': 'DeFi', 'indices': [174, 179]}, {'text': 'ReFi', 'indices': [180, 185]}, {'text': 'climatefinance', 'indices': [186, 201]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KlimaDAO', 'name': 'KlimaDAO (🌳,🌳)', 'id': 1400139779480731651, 'id_str': '1400139779480731651', 'indices': [203, 212]}, {'screen_name': 'C3_ReFi', 'name': 'C3', 'id': 1479386519718744067, 'id_str': '1479386519718744067', 'indices': [213, 221]}, {'screen_name': 'ToucanProtocol', 'name': 'Toucan Protocol (is hiring!)', 'id': 1236588367267102720, 'id_str': '1236588367267102720', 'indices': [222, 237]}, {'screen_name': 'regen_network', 'name': 'Regen Network (Hiring!)', 'id': 925006951926390784, 'id_str': '925006951926390784', 'indices': [238, 252]}, {'screen_name': 'MCO2token', 'name': 'MCO2Token', 'id': 1277369589115076620, 'id_str': '1277369589115076620', 'indices': [253, 263]}], 'urls': [{'url': 'https://t.co/GwdDPeFtE6', 'expanded_url': 'https://www.confluenceanalytics.com/digital-carbon', 'display_url': 'confluenceanalytics.com/digital-carbon', 'indices': [149, 172]}], 'media': [{'id': 1501581956592640001, 'id_str': '1501581956592640001', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'url': 'https://t.co/pIc2Md9CK5', 'display_url': 'pic.twitter.com/pIc2Md9CK5', 'expanded_url': 'https://twitter.com/Dionysus_Klima/status/1501583473408102403/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 935, 'h': 622, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 935, 'h': 622, 'resize': 'fit'}, 'small': {'w': 680, 'h': 452, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1501581956592640001, 'id_str': '1501581956592640001', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FNaw1XPXIAEhFHS.jpg', 'url': 'https://t.co/pIc2Md9CK5', 'display_url': 'pic.twitter.com/pIc2Md9CK5', 'expanded_url': 'https://twitter.com/Dionysus_Klima/status/1501583473408102403/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 935, 'h': 622, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 935, 'h': 622, 'resize': 'fit'}, 'small': {'w': 680, 'h': 452, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1442423792978960398, 'id_str': '1442423792978960398', 'name': 'Dionysus', 'screen_name': 'Dionysus_Klima', 'location': '', 'description': '@klimaDAO #climatefinance #DeFi', 'url': 'https://t.co/RdGIVfRGGq', 'entities': {'url': {'urls': [{'url': 'https://t.co/RdGIVfRGGq', 'expanded_url': 'https://klimadao.finance/', 'display_url': 'klimadao.finance', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4981, 'friends_count': 65, 'listed_count': 91, 'created_at': 'Mon Sep 27 09:40:12 +0000 2021', 'favourites_count': 525, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 228, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1447646010973507593/NEdfp6fX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1447646010973507593/NEdfp6fX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1442423792978960398/1635150589', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 26, 'favorite_count': 106, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,26,0.0,False,False,en,,,,,,$BCT
2,Tue Mar 15 15:08:43 +0000 2022,1503750045522591746,1503750045522591746,"RT @LensProtocol: 1/ The LFGrow Hackathon is just around the corner! Together w/ @ethglobal, say gm to all LFGrow’s collaborators: @Livepee…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LensProtocol', 'name': 'LensProtocol.eth 🌿', 'id': 1478109975406858245, 'id_str': '1478109975406858245', 'indices': [3, 16]}, {'screen_name': 'ETHGlobal', 'name': 'ETHGlobal', 'id': 883476092832681984, 'id_str': '883476092832681984', 'indices': [81, 91]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1478262495320018944, 'id_str': '1478262495320018944', 'name': 'tankthecat.sol', 'screen_name': 'happyyssong', 'location': '', 'description': 'MBA in Global Business// Keep Learning// SOL HODL', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 102, 'friends_count': 168, 'listed_count': 3, 'created_at': 'Tue Jan 04 07:10:37 +0000 2022', 'favourites_count': 5626, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3071, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1478268809362378752/wEyQbAIC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1478268809362378752/wEyQbAIC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1478262495320018944/1641281807', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Fri Mar 11 16:54:25 +0000 2022', 'id': 1502327092050079749, 'id_str': '1502327092050079749', 'full_text': '1/ The LFGrow Hackathon is just around the corner! Together w/ @ethglobal, say gm to all LFGrow’s collaborators: @LivepeerOrg, @0xPolygon, @graphprotocol, @ensdomains, @ToucanProtocol, @ceramicnetwork, @chainlink &amp; @LitProtocol 🌿', 'truncated': False, 'display_text_range': [0, 233], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ETHGlobal', 'name': 'ETHGlobal', 'id': 883476092832681984, 'id_str': '883476092832681984', 'indices': [63, 73]}, {'screen_name': 'LivepeerOrg', 'name': 'Livepeer', 'id': 842813286773145601, 'id_str': '842813286773145601', 'indices': [113, 125]}, {'screen_name': '0xPolygon', 'name': 'Polygon | $MATIC 💜', 'id': 914738730740715521, 'id_str': '914738730740715521', 'indices': [127, 137]}, {'screen_name': 'graphprotocol', 'name': 'The Graph', 'id': 981325507080814592, 'id_str': '981325507080814592', 'indices': [139, 153]}, {'screen_name': 'ensdomains', 'name': 'ens.eth', 'id': 996321865311358976, 'id_str': '996321865311358976', 'indices': [155, 166]}, {'screen_name': 'ToucanProtocol', 'name': 'Toucan Protocol (is hiring!)', 'id': 1236588367267102720, 'id_str': '1236588367267102720', 'indices': [168, 183]}, {'screen_name': 'ceramicnetwork', 'name': 'Ceramic', 'id': 1201627105085329411, 'id_str': '1201627105085329411', 'indices': [185, 200]}, {'screen_name': 'chainlink', 'name': 'Chainlink', 'id': 1530530365, 'id_str': '1530530365', 'indices': [202, 212]}, {'screen_name': 'LitProtocol', 'name': 'Lit Protocol', 'id': 1384371147794386953, 'id_str': '1384371147794386953', 'indices': [219, 231]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1478109975406858245, 'id_str': '1478109975406858245', 'name': 'LensProtocol.eth 🌿', 'screen_name': 'LensProtocol', 'location': 'developer garden ', 'description': 'A permissionless, composable, & decentralized social graph that makes building a Web3 social platform easy.  \n\nFrom the team that brought you the Aave Protocol.', 'url': 'https://t.co/iZ0GnyTu0Q', 'entities': {'url': {'urls': [{'url': 'https://t.co/iZ0GnyTu0Q', 'expanded_url': 'http://lens.dev', 'display_url': 'lens.dev', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 35102, 'friends_count': 7, 'listed_count': 356, 'created_at': 'Mon Jan 03 21:04:24 +0000 2022', 'favourites_count': 391, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 324, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1490782523701481474/DtyJ_8ej_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1490782523701481474/DtyJ_8ej_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1478109975406858245/1645016027', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 74, 'favorite_count': 243, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,74,0.0,False,False,en,,,,,,$BCT
3,Tue Mar 15 14:55:39 +0000 2022,1503746754616963098,1503746754616963098,@climateXcrypto @ToucanProtocol @ReFiDAOist @jackpolicar @curiouscat_eth @BenWest @gitcoin @ReturnProtocol @ReeFi_Aus @Kumo_DAO @AstralProtocol @mr_adrianxyz Finally 🤣 https://t.co/RyJLlYhSRI,False,"[158, 167]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'climateXcrypto', 'name': '🇺🇦 John Ellison 🇺🇦', 'id': 1944941779, 'id_str': '1944941779', 'indices': [0, 15]}, {'screen_name': 'ToucanProtocol', 'name': 'Toucan Protocol (is hiring!)', 'id': 1236588367267102720, 'id_str': '1236588367267102720', 'indices': [16, 31]}, {'screen_name': 'ReFiDAOist', 'name': 'ReFi DAO', 'id': 1466503752379244545, 'id_str': '1466503752379244545', 'indices': [32, 43]}, {'screen_name': 'jackpolicar', 'name': 'jack policar', 'id': 535117123, 'id_str': '535117123', 'indices': [44, 56]}, {'screen_name': 'curiouscat_eth', 'name': 'curiouscat.eth', 'id': 2831336406, 'id_str': '2831336406', 'indices': [57, 72]}, {'screen_name': 'BenWest', 'name': '🦋 Ben WΞst 🐒 🌻', 'id': 6563122, 'id_str': '6563122', 'indices': [73, 81]}, {'screen_name': 'gitcoin', 'name': 'Gitcoin 🤖 @GR13 March 9-24! 🌍', 'id': 856446453157376003, 'id_str': '856446453157376003', 'indices': [82, 90]}, {'screen_name': 'ReturnProtocol', 'name': 'Return Protocol (Live on Gitcoin GR13 🤖🌳)', 'id': 1486905896223526913, 'id_str': '1486905896223526913', 'indices': [91, 106]}, {'screen_name': 'ReeFi_Aus', 'name': 'ReeFi-DAO', 'id': 1482711187410546691, 'id_str': '1482711187410546691', 'indices': [107, 117]}, {'screen_name': 'Kumo_DAO', 'name': 'Kumo EARTH - Raising on Gitcoin GR13', 'id': 1479829555363917831, 'id_str': '1479829555363917831', 'indices': [118, 127]}, {'screen_name': 'AstralProtocol', 'name': '✨ Astral', 'id': 1301143980357419008, 'id_str': '1301143980357419008', 'indices': [128, 143]}, {'screen_name': 'mr_adrianxyz', 'name': 'adrianxyz.eth', 'id': 1024268911251009538, 'id_str': '1024268911251009538', 'indices': [144, 157]}], 'urls': [], 'media': [{'id': 1503746744261259277, 'id_str': '1503746744261259277', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/FN5hslvXsA0p8jD.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/FN5hslvXsA0p8jD.jpg', 'url': 'https://t.co/RyJLlYhSRI', 'display_url': 'pic.twitter.com/RyJLlYhSRI', 'expanded_url': 'https://twitter.com/Senken_io/status/1503746754616963098/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.5037341584173507e+18,1503734158417350666,1944941779.0,1944941779,climateXcrypto,"{'id': 1485963030332649475, 'id_str': '1485963030332649475', 'name': 'senken', 'screen_name': 'Senken_io', 'location': 'South Africa', 'description': 'Regenerative Finance platform & Launchpad for credible carbon credits #refi', 'url': 'https://t.co/o9AM5ZiCfL', 'entities': {'url': {'urls': [{'url': 'https://t.co/o9AM5ZiCfL', 'expanded_url': 'http://senken.io', 'display_url': 'senken.io', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 48, 'friends_count': 27, 'listed_count': 3, 'created_at': 'Tue Jan 25 13:09:47 +0000 2022', 'favourites_count': 27, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 20, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1496099050986385419/NtQ19nrT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1496099050986385419/NtQ19nrT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1485963030332649475/1645535773', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,,False,0,2.0,False,False,en,"{'media': [{'id': 1503746744261259277, 'id_str': '1503746744261259277', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/FN5hslvXsA0p8jD.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/FN5hslvXsA0p8jD.jpg', 'url': 'https://t.co/RyJLlYhSRI', 'display_url': 'pic.twitter.com/RyJLlYhSRI', 'expanded_url': 'https://twitter.com/Senken_io/status/1503746754616963098/photo/1', 'type': 'animated_gif', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [249, 140], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/FN5hslvXsA0p8jD.mp4'}]}}]}",False,,,,$BCT
