,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,extended_entities,query
0,Thu Mar 17 17:10:37 +0000 2022,1504505498489409542,1504505498489409542,"@mik71457971 @HardForksNFTs @CatFoodMoney @BarHBARian @hedera I bought my $DOV on #Coinbase Wallet and used this video tutorial to move them from #Ethereum to #Hedera #HTS and into my @HashPackApp after porting them with @HashportNetwork 

#staking #DOVU will be on #HTS 🕊

#HBAR @dovuofficial $HBAR 👇 https://t.co/dCDHNjXZOI",False,"[62, 301]","{'hashtags': [{'text': 'Coinbase', 'indices': [82, 91]}, {'text': 'Ethereum', 'indices': [146, 155]}, {'text': 'Hedera', 'indices': [159, 166]}, {'text': 'HTS', 'indices': [167, 171]}, {'text': 'staking', 'indices': [240, 248]}, {'text': 'DOVU', 'indices': [249, 254]}, {'text': 'HTS', 'indices': [266, 270]}, {'text': 'HBAR', 'indices': [274, 279]}], 'symbols': [{'text': 'DOV', 'indices': [74, 78]}, {'text': 'HBAR', 'indices': [294, 299]}], 'user_mentions': [{'screen_name': 'mik71457971', 'name': 'Mik', 'id': 1298357896053501963, 'id_str': '1298357896053501963', 'indices': [0, 12]}, {'screen_name': 'HardForksNFTs', 'name': 'Hard Forks NFTs', 'id': 1448473318705750016, 'id_str': '1448473318705750016', 'indices': [13, 27]}, {'screen_name': 'CatFoodMoney', 'name': 'Byzantine Cat Node', 'id': 62108806, 'id_str': '62108806', 'indices': [28, 41]}, {'screen_name': 'BarHBARian', 'name': 'Coinman the HBARbarian', 'id': 1161363858113667073, 'id_str': '1161363858113667073', 'indices': [42, 53]}, {'screen_name': 'hedera', 'name': 'Hedera', 'id': 898917341051965441, 'id_str': '898917341051965441', 'indices': [54, 61]}, {'screen_name': 'HashPackApp', 'name': 'HashPack Wallet', 'id': 1443555910954127363, 'id_str': '1443555910954127363', 'indices': [184, 196]}, {'screen_name': 'HashportNetwork', 'name': 'hashport', 'id': 1412259895395577874, 'id_str': '1412259895395577874', 'indices': [221, 237]}, {'screen_name': 'dovuofficial', 'name': 'DOVU', 'id': 861540659198603265, 'id_str': '861540659198603265', 'indices': [280, 293]}], 'urls': [{'url': 'https://t.co/dCDHNjXZOI', 'expanded_url': 'https://twitter.com/hashportnetwork/status/1501928363438460936', 'display_url': 'twitter.com/hashportnetwor…', 'indices': [302, 325]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.504294239353643e+18,1504294239353643010,1.298357896053502e+18,1298357896053501963,mik71457971,"{'id': 1373442446537986049, 'id_str': '1373442446537986049', 'name': 'HBAR (ℏ) to $1000', 'screen_name': 'hbar1000', 'location': 'Toronto, Canada', 'description': '2.2 BILLION $HBAR transactions 👀 🤜aBFT🤛 Leaderless🔥100k TPS🔥3 second finality🔥ĦODL (I don’t work for Hedera) ⚡️#HBAR⚡️ ⚡️#JAM⚡️#DOV⚡️#SIKI⚡️ ℏ 0.0.188850', 'url': 'https://t.co/EPkDaJPc5y', 'entities': {'url': {'urls': [{'url': 'https://t.co/EPkDaJPc5y', 'expanded_url': 'https://www.hedera.com/', 'display_url': 'hedera.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10130, 'friends_count': 1644, 'listed_count': 43, 'created_at': 'Sun Mar 21 01:13:10 +0000 2021', 'favourites_count': 51692, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16002, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1495660215642984449/OGdq89WU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1495660215642984449/OGdq89WU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1373442446537986049/1629436538', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,1.501928363438461e+18,1501928363438460936,"{'created_at': 'Thu Mar 10 14:30:00 +0000 2022', 'id': 1501928363438460936, 'id_str': '1501928363438460936', 'full_text': 'In this tutorial, @dovuofficial demonstrates how you can port $DOV tokens from the #Ethereum network to the #Hedera network by using #Venly wallet and hashport.\n\nWatch the video for a step-by-step guide: https://t.co/WPr2nq5FtM', 'truncated': False, 'display_text_range': [0, 227], 'entities': {'hashtags': [{'text': 'Ethereum', 'indices': [83, 92]}, {'text': 'Hedera', 'indices': [108, 115]}, {'text': 'Venly', 'indices': [133, 139]}], 'symbols': [{'text': 'DOV', 'indices': [62, 66]}], 'user_mentions': [{'screen_name': 'dovuofficial', 'name': 'DOVU', 'id': 861540659198603265, 'id_str': '861540659198603265', 'indices': [18, 31]}], 'urls': [{'url': 'https://t.co/WPr2nq5FtM', 'expanded_url': 'https://www.youtube.com/watch?v=9vv4fSY3tLE', 'display_url': 'youtube.com/watch?v=9vv4fS…', 'indices': [204, 227]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1412259895395577874, 'id_str': '1412259895395577874', 'name': 'hashport', 'screen_name': 'HashportNetwork', 'location': 'Global', 'description': 'Worlds of Possibility ✨ A public utility that enables fast and secure cross-network transfer of digital assets $HBAR $ETH $MATIC We’re Hiring! - DM', 'url': 'https://t.co/ycm8qIcqGl', 'entities': {'url': {'urls': [{'url': 'https://t.co/ycm8qIcqGl', 'expanded_url': 'https://www.hashport.network/', 'display_url': 'hashport.network', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7158, 'friends_count': 1642, 'listed_count': 37, 'created_at': 'Tue Jul 06 04:05:57 +0000 2021', 'favourites_count': 1008, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 514, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1476784838116257794/mTlwSjfV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1476784838116257794/mTlwSjfV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1412259895395577874/1641305318', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 18, 'favorite_count': 58, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0,2,False,False,False,en,,,$DOV
1,Thu Mar 17 17:07:56 +0000 2022,1504504820929114116,1504504820929114116,RT @KINGPENNYSTOCKZ: $FDBL News! Friendable’s Fan Pass Live Reports Month Over Month Growth as 2022 Continues to Show Increases in Revenues…,False,"[0, 140]","{'hashtags': [], 'symbols': [{'text': 'FDBL', 'indices': [21, 26]}], 'user_mentions': [{'screen_name': 'KINGPENNYSTOCKZ', 'name': 'Stocks On High ALert 💯 🚀', 'id': 1339998524377722881, 'id_str': '1339998524377722881', 'indices': [3, 19]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1303335350664822785, 'id_str': '1303335350664822785', 'name': 'BullshornFinancial', 'screen_name': 'BullshornF', 'location': 'New York, USA', 'description': 'We are experts of wall street, specifically in the day trade sector. Our favorites are OTC, and Nasdaq stocks. We have over 10 years of experience, with winners', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 615, 'friends_count': 1082, 'listed_count': 7, 'created_at': 'Tue Sep 08 14:12:26 +0000 2020', 'favourites_count': 28669, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 15388, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1303338331460308992/NYPKV3hV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1303338331460308992/NYPKV3hV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1303335350664822785/1599575438', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,1,0,False,False,,en,"{'created_at': 'Thu Mar 17 16:35:00 +0000 2022', 'id': 1504496533076529180, 'id_str': '1504496533076529180', 'full_text': '$FDBL News! Friendable’s Fan Pass Live Reports Month Over Month Growth as 2022 Continues to Show Increases in Revenues, Music Distribution Orders as well as Social Engagement Increasing by 65% https://t.co/QROvPGZUtJ\n@jctb1 \n\n$CTSH $CSC $DVMT $DOV $DST $ATVI $EA $MU $PYPL $SIRI', 'truncated': False, 'display_text_range': [0, 278], 'entities': {'hashtags': [], 'symbols': [{'text': 'FDBL', 'indices': [0, 5]}, {'text': 'CTSH', 'indices': [226, 231]}, {'text': 'CSC', 'indices': [232, 236]}, {'text': 'DVMT', 'indices': [237, 242]}, {'text': 'DOV', 'indices': [243, 247]}, {'text': 'DST', 'indices': [248, 252]}, {'text': 'ATVI', 'indices': [253, 258]}, {'text': 'EA', 'indices': [259, 262]}, {'text': 'MU', 'indices': [263, 266]}, {'text': 'PYPL', 'indices': [267, 272]}, {'text': 'SIRI', 'indices': [273, 278]}], 'user_mentions': [{'screen_name': 'jctb1', 'name': 'TDogzz 🚀 🇺🇲🌴', 'id': 19927926, 'id_str': '19927926', 'indices': [217, 223]}], 'urls': [{'url': 'https://t.co/QROvPGZUtJ', 'expanded_url': 'https://finance.yahoo.com/news/friendable-fan-pass-live-reports-093000912.html', 'display_url': 'finance.yahoo.com/news/friendabl…', 'indices': [193, 216]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1339998524377722881, 'id_str': '1339998524377722881', 'name': 'Stocks On High ALert 💯 🚀', 'screen_name': 'KINGPENNYSTOCKZ', 'location': '', 'description': 'Together we BANK!!! $$$\n#pennystocks #stockstowatch #stockstobuy #stockoftheday #stocks #nasdaq #otcmarkets #otc', 'url': 'https://t.co/vH9cHCPDS5', 'entities': {'url': {'urls': [{'url': 'https://t.co/vH9cHCPDS5', 'expanded_url': 'http://www.stocksonhighalert.com', 'display_url': 'stocksonhighalert.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1997, 'friends_count': 4651, 'listed_count': 12, 'created_at': 'Fri Dec 18 18:18:44 +0000 2020', 'favourites_count': 5952, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21594, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1478156564661878785/quSUN_bc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1478156564661878785/quSUN_bc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1339998524377722881/1637694977', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,$DOV
2,Thu Mar 17 16:41:00 +0000 2022,1504498042740871173,1504498042740871173,"$ITOX and Aingura IIoT Executives provide more insight on recent contract extension. Watch it here! 
https://t.co/IKZ68sPNUF

#IIoT #tech #stocks #stockstowatch #medical 
@smallcapvoice

$CHKP $CSCO $CTXS $CTSH $CSC $DVMT $DOV $DST $ATVI $EA $MU $PYPL $SIRI $SCHW $HD $KR $GM $TM https://t.co/CftOYMtBAJ",False,"[0, 279]","{'hashtags': [{'text': 'IIoT', 'indices': [126, 131]}, {'text': 'tech', 'indices': [132, 137]}, {'text': 'stocks', 'indices': [138, 145]}, {'text': 'stockstowatch', 'indices': [146, 160]}, {'text': 'medical', 'indices': [161, 169]}], 'symbols': [{'text': 'ITOX', 'indices': [0, 5]}, {'text': 'CHKP', 'indices': [187, 192]}, {'text': 'CSCO', 'indices': [193, 198]}, {'text': 'CTXS', 'indices': [199, 204]}, {'text': 'CTSH', 'indices': [205, 210]}, {'text': 'CSC', 'indices': [211, 215]}, {'text': 'DVMT', 'indices': [216, 221]}, {'text': 'DOV', 'indices': [222, 226]}, {'text': 'DST', 'indices': [227, 231]}, {'text': 'ATVI', 'indices': [232, 237]}, {'text': 'EA', 'indices': [238, 241]}, {'text': 'MU', 'indices': [242, 245]}, {'text': 'PYPL', 'indices': [246, 251]}, {'text': 'SIRI', 'indices': [252, 257]}, {'text': 'SCHW', 'indices': [258, 263]}, {'text': 'HD', 'indices': [264, 267]}, {'text': 'KR', 'indices': [268, 271]}, {'text': 'GM', 'indices': [272, 275]}, {'text': 'TM', 'indices': [276, 279]}], 'user_mentions': [{'screen_name': 'smallcapvoice', 'name': 'SmallCapVoice', 'id': 43945539, 'id_str': '43945539', 'indices': [171, 185]}], 'urls': [{'url': 'https://t.co/IKZ68sPNUF', 'expanded_url': 'https://bit.ly/3KPTQgB', 'display_url': 'bit.ly/3KPTQgB', 'indices': [101, 124]}], 'media': [{'id': 1504466888499539970, 'id_str': '1504466888499539970', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/FODwqgFaMAIWax0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FODwqgFaMAIWax0.jpg', 'url': 'https://t.co/CftOYMtBAJ', 'display_url': 'pic.twitter.com/CftOYMtBAJ', 'expanded_url': 'https://twitter.com/StocksRight/status/1504498042740871173/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,"{'id': 1407305626351333380, 'id_str': '1407305626351333380', 'name': 'Stocks to Buy Right Now', 'screen_name': 'StocksRight', 'location': '', 'description': 'stocks to buy righ now! #followme #StocksOnHighAlert', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 204, 'friends_count': 45, 'listed_count': 2, 'created_at': 'Tue Jun 22 11:53:30 +0000 2021', 'favourites_count': 89, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2418, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1407305825387909120/APs0RIP8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1407305825387909120/APs0RIP8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1407305626351333380/1624362931', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,0,0,False,False,False,en,,"{'media': [{'id': 1504466888499539970, 'id_str': '1504466888499539970', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/FODwqgFaMAIWax0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FODwqgFaMAIWax0.jpg', 'url': 'https://t.co/CftOYMtBAJ', 'display_url': 'pic.twitter.com/CftOYMtBAJ', 'expanded_url': 'https://twitter.com/StocksRight/status/1504498042740871173/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}",$DOV
3,Thu Mar 17 16:37:00 +0000 2022,1504497036162383873,1504497036162383873,"🔥 $FBCD is pleased to announce that the company may be acquiring a 3rd retail location at Fashion Show Mall in Las Vegas. @TENAssociates 
👉 https://t.co/KOYsONybtI

$TWTR $GS $S $GOOG $DIS  $IBM $MSFT $GOOGL $BIDU $VZ $ADBE $AMAT $ADSK $CHKP $CSCO $CTXS $CTSH $CSC $DVMT $DOV https://t.co/r3ePeuIJrD",False,"[0, 275]","{'hashtags': [], 'symbols': [{'text': 'FBCD', 'indices': [2, 7]}, {'text': 'TWTR', 'indices': [165, 170]}, {'text': 'GS', 'indices': [171, 174]}, {'text': 'S', 'indices': [175, 177]}, {'text': 'GOOG', 'indices': [178, 183]}, {'text': 'DIS', 'indices': [184, 188]}, {'text': 'IBM', 'indices': [190, 194]}, {'text': 'MSFT', 'indices': [195, 200]}, {'text': 'GOOGL', 'indices': [201, 207]}, {'text': 'BIDU', 'indices': [208, 213]}, {'text': 'VZ', 'indices': [214, 217]}, {'text': 'ADBE', 'indices': [218, 223]}, {'text': 'AMAT', 'indices': [224, 229]}, {'text': 'ADSK', 'indices': [230, 235]}, {'text': 'CHKP', 'indices': [236, 241]}, {'text': 'CSCO', 'indices': [242, 247]}, {'text': 'CTXS', 'indices': [248, 253]}, {'text': 'CTSH', 'indices': [254, 259]}, {'text': 'CSC', 'indices': [260, 264]}, {'text': 'DVMT', 'indices': [265, 270]}, {'text': 'DOV', 'indices': [271, 275]}], 'user_mentions': [{'screen_name': 'TENAssociates', 'name': 'Tom Nelson', 'id': 4392128773, 'id_str': '4392128773', 'indices': [122, 136]}], 'urls': [{'url': 'https://t.co/KOYsONybtI', 'expanded_url': 'https://finance.yahoo.com/news/fbc-holding-inc-fbcd-looking-110000156.html', 'display_url': 'finance.yahoo.com/news/fbc-holdi…', 'indices': [140, 163]}], 'media': [{'id': 1504447775228178433, 'id_str': '1504447775228178433', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/FODfR9maMAE5gah.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/FODfR9maMAE5gah.jpg', 'url': 'https://t.co/r3ePeuIJrD', 'display_url': 'pic.twitter.com/r3ePeuIJrD', 'expanded_url': 'https://twitter.com/GailLayy/status/1504497036162383873/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 498, 'h': 298, 'resize': 'fit'}, 'small': {'w': 498, 'h': 298, 'resize': 'fit'}, 'medium': {'w': 498, 'h': 298, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,"{'id': 86885325, 'id_str': '86885325', 'name': 'Super Bull Stocks', 'screen_name': 'GailLayy', 'location': '', 'description': 'together we bank!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 163, 'friends_count': 199, 'listed_count': 2, 'created_at': 'Mon Nov 02 06:11:54 +0000 2009', 'favourites_count': 185, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3576, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1445091214986924035/HWcznsom_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445091214986924035/HWcznsom_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/86885325/1633371478', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,0,0,False,False,False,en,,"{'media': [{'id': 1504447775228178433, 'id_str': '1504447775228178433', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/FODfR9maMAE5gah.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/FODfR9maMAE5gah.jpg', 'url': 'https://t.co/r3ePeuIJrD', 'display_url': 'pic.twitter.com/r3ePeuIJrD', 'expanded_url': 'https://twitter.com/GailLayy/status/1504497036162383873/photo/1', 'type': 'animated_gif', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 498, 'h': 298, 'resize': 'fit'}, 'small': {'w': 498, 'h': 298, 'resize': 'fit'}, 'medium': {'w': 498, 'h': 298, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [249, 149], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/FODfR9maMAE5gah.mp4'}]}}]}",$DOV
4,Thu Mar 17 16:35:00 +0000 2022,1504496533076529180,1504496533076529180,"$FDBL News! Friendable’s Fan Pass Live Reports Month Over Month Growth as 2022 Continues to Show Increases in Revenues, Music Distribution Orders as well as Social Engagement Increasing by 65% https://t.co/QROvPGZUtJ
@jctb1 

$CTSH $CSC $DVMT $DOV $DST $ATVI $EA $MU $PYPL $SIRI",False,"[0, 278]","{'hashtags': [], 'symbols': [{'text': 'FDBL', 'indices': [0, 5]}, {'text': 'CTSH', 'indices': [226, 231]}, {'text': 'CSC', 'indices': [232, 236]}, {'text': 'DVMT', 'indices': [237, 242]}, {'text': 'DOV', 'indices': [243, 247]}, {'text': 'DST', 'indices': [248, 252]}, {'text': 'ATVI', 'indices': [253, 258]}, {'text': 'EA', 'indices': [259, 262]}, {'text': 'MU', 'indices': [263, 266]}, {'text': 'PYPL', 'indices': [267, 272]}, {'text': 'SIRI', 'indices': [273, 278]}], 'user_mentions': [{'screen_name': 'jctb1', 'name': 'TDogzz 🚀 🇺🇲🌴', 'id': 19927926, 'id_str': '19927926', 'indices': [217, 223]}], 'urls': [{'url': 'https://t.co/QROvPGZUtJ', 'expanded_url': 'https://finance.yahoo.com/news/friendable-fan-pass-live-reports-093000912.html', 'display_url': 'finance.yahoo.com/news/friendabl…', 'indices': [193, 216]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,"{'id': 1339998524377722881, 'id_str': '1339998524377722881', 'name': 'Stocks On High ALert 💯 🚀', 'screen_name': 'KINGPENNYSTOCKZ', 'location': '', 'description': 'Together we BANK!!! $$$\n#pennystocks #stockstowatch #stockstobuy #stockoftheday #stocks #nasdaq #otcmarkets #otc', 'url': 'https://t.co/vH9cHCPDS5', 'entities': {'url': {'urls': [{'url': 'https://t.co/vH9cHCPDS5', 'expanded_url': 'http://www.stocksonhighalert.com', 'display_url': 'stocksonhighalert.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1997, 'friends_count': 4651, 'listed_count': 12, 'created_at': 'Fri Dec 18 18:18:44 +0000 2020', 'favourites_count': 5952, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21594, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1478156564661878785/quSUN_bc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1478156564661878785/quSUN_bc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1339998524377722881/1637694977', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,1,1,False,False,False,en,,,$DOV
